DATA,BANDEIRA,LOJA,QUANTIDADE,SETOR,VALIDADE
2022-12-12,JOAO,40,1,PERECIVEIS LATICINIOS,2022-12-10
2022-12-12,JOAO,40,2,PERECIVEIS PADARIA E CONFEITARIA,2022-12-04
2022-12-12,JOAO,40,14,PERECIVEIS PADARIA E CONFEITARIA,2022-12-11
2022-12-12,JOAO,40,1,MERCEARIA PERFUMARIA,2022-11-30
,JOAO,16,23,BAZAR CASA,2022-11-30
,JOAO,16,9,BAZAR CASA,2022-12-01
,JOAO,16,7,MERCEARIA COMPLEMENTAR,2022-11-21
,JOAO,16,4,MERCEARIA COMPLEMENTAR,2022-11-25
,JOAO,16,9,MERCEARIA COMPLEMENTAR,2022-12-09
,JOAO,16,3,MERCEARIA COMPLEMENTAR,2022-10-29
,JOAO,16,5,MERCEARIA COMPLEMENTAR,2022-11-14
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2022-10-31
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2022-12-08
,JOAO,16,2,MERCEARIA LIQUIDA,2022-11-11
,JOAO,16,1,MERCEARIA LIQUIDA,2022-12-11
,JOAO,16,7,MERCEARIA COMPLEMENTAR,2022-12-05
,JOAO,16,6,MERCEARIA COMPLEMENTAR,2022-11-30
,JOAO,16,5,MERCEARIA LIMPEZA,2022-11-30
,JOAO,16,1,PERECIVEIS ACOUGUE,2022-12-12
,JOAO,16,1,PERECIVEIS ACOUGUE,2022-11-18
,JOAO,16,1,PERECIVEIS COMPLEMENTARES,2022-12-07
,JOAO,16,1,PERECIVEIS CONGELADOS,2022-12-05
,JOAO,16,24,PERECIVEIS FLV,2022-11-30
,JOAO,16,2,PERECIVEIS FLV,2022-12-05
,JOAO,16,1,PERECIVEIS FLV,2022-12-06
,JOAO,16,9,PERECIVEIS LATICINIOS,2022-12-10
,JOAO,16,6,PERECIVEIS LATICINIOS,2022-12-08
,JOAO,16,10,PERECIVEIS LATICINIOS,2022-12-11
,JOAO,16,23,PERECIVEIS LATICINIOS,2022-12-12
,JOAO,16,2,PERECIVEIS LATICINIOS,2022-12-05
,JOAO,16,9,PERECIVEIS LATICINIOS,2022-12-12
,JOAO,16,2,PERECIVEIS LATICINIOS,2022-12-12
,JOAO,16,2,PERECIVEIS PADARIA E CONFEITARIA,2022-11-18
,JOAO,16,3,PERECIVEIS PADARIA E CONFEITARIA,2022-11-23
,JOAO,16,6,PERECIVEIS PADARIA E CONFEITARIA,2022-12-04
,JOAO,16,1,PERECIVEIS PADARIA E CONFEITARIA,2022-12-12
,JOAO,16,1,PERECIVEIS PADARIA E CONFEITARIA,2022-12-04
,JOAO,16,1,MERCEARIA PERFUMARIA,2022-11-30
,JOAO,16,1,MERCEARIA PERFUMARIA,2022-02-28
,JOAO,16,1,MERCEARIA PERFUMARIA,2022-05-31
,JOAO,25,11,BAZAR CASA,2022-12-01
,JOAO,25,50,MERCEARIA BASICA,2022-12-08
,JOAO,25,3,MERCEARIA BASICA,2022-11-20
,JOAO,25,11,MERCEARIA COMPLEMENTAR,2022-11-13
,JOAO,25,8,MERCEARIA COMPLEMENTAR,2022-12-08
,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-12-13
,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2022-12-11
,JOAO,25,5,PERECIVEIS LATICINIOS,2022-11-25
,JOAO,25,1,PERECIVEIS LATICINIOS,2022-11-23
,JOAO,25,1,PERECIVEIS LATICINIOS,2022-12-12
,JOAO,25,1,PERECIVEIS LATICINIOS,2022-12-07
,JOAO,25,1,PERECIVEIS PADARIA E CONFEITARIA,2022-12-01
,JOAO,36,30,BAZAR CASA,2022-12-01
,JOAO,36,3,BAZAR CASA,2022-10-01
,JOAO,36,4,MERCEARIA BASICA,2022-12-04
,JOAO,36,2,MERCEARIA COMPLEMENTAR,2022-11-25
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2022-11-18
,JOAO,36,3,MERCEARIA COMPLEMENTAR,2022-10-05
,JOAO,36,2,MERCEARIA COMPLEMENTAR,2022-08-18
,JOAO,36,5,MERCEARIA COMPLEMENTAR,2022-12-08
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2022-05-29
,JOAO,36,2,MERCEARIA COMPLEMENTAR,2022-10-11
,JOAO,36,3,MERCEARIA COMPLEMENTAR,2022-12-04
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2022-12-01
,JOAO,36,2,MERCEARIA COMPLEMENTAR,2022-10-17
,JOAO,36,3,MERCEARIA COMPLEMENTAR,2022-11-30
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2022-11-26
,JOAO,36,1,MERCEARIA LIMPEZA,2022-09-30
,JOAO,36,1,MERCEARIA LIQUIDA,2022-12-03
,JOAO,36,7,PERECIVEIS FLV,2022-12-13
,JOAO,36,2,PERECIVEIS FLV,2022-12-04
,JOAO,36,1,PERECIVEIS FLV,2022-12-05
,JOAO,36,86,PERECIVEIS LATICINIOS,2022-12-12
,JOAO,36,34,PERECIVEIS LATICINIOS,2022-12-10
,JOAO,36,4,PERECIVEIS LATICINIOS,2022-12-01
,JOAO,36,4,PERECIVEIS LATICINIOS,2022-12-10
,JOAO,36,4,PERECIVEIS LATICINIOS,2022-12-12
,JOAO,36,1,PERECIVEIS LATICINIOS,2022-12-11
,JOAO,36,2,PERECIVEIS PADARIA E CONFEITARIA,2022-12-11
,JOAO,17,2,MERCEARIA BASICA,2022-10-06
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-11-12
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-11-13
,JOAO,17,8,MERCEARIA COMPLEMENTAR,2022-12-06
,JOAO,17,7,MERCEARIA COMPLEMENTAR,2022-12-05
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-11-18
,JOAO,17,6,MERCEARIA COMPLEMENTAR,2022-12-10
,JOAO,17,2,MERCEARIA COMPLEMENTAR,2022-12-08
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-12-14
,JOAO,17,3,MERCEARIA COMPLEMENTAR,2022-12-01
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-11-30
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-09-30
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-11-22
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-10-31
,JOAO,17,9,PERECIVEIS LATICINIOS,2022-12-13
,JOAO,17,2,PERECIVEIS LATICINIOS,2022-12-13
,JOAO,12,3,PERECIVEIS COMPLEMENTARES,2022-12-14
,JOAO,12,9,PERECIVEIS PADARIA E CONFEITARIA,2022-12-14
,JOAO,12,5,PERECIVEIS PADARIA E CONFEITARIA,2022-12-14
,JOAO,12,5,PERECIVEIS PADARIA E CONFEITARIA,2022-12-14
,JOAO,12,2,PERECIVEIS PADARIA E CONFEITARIA,2022-12-14
,JOAO,12,7,PERECIVEIS PADARIA E CONFEITARIA,2022-12-13
,JOAO,12,15,PERECIVEIS PADARIA E CONFEITARIA,2022-12-13
,JOAO,12,12,MERCEARIA COMPLEMENTAR,2022-12-08
,JOAO,12,4,MERCEARIA LIMPEZA,2022-11-30
,SEBASTIAO,42,5,MERCEARIA COMPLEMENTAR,2022-12-06
,SEBASTIAO,42,6,MERCEARIA COMPLEMENTAR,2022-12-06
,SEBASTIAO,42,3,MERCEARIA COMPLEMENTAR,2022-11-01
,SEBASTIAO,42,4,MERCEARIA COMPLEMENTAR,2022-11-30
,SEBASTIAO,42,10,MERCEARIA COMPLEMENTAR,2022-11-30
,SEBASTIAO,42,43,MERCEARIA COMPLEMENTAR,2022-11-30
,SEBASTIAO,42,2,PERECIVEIS ACOUGUE,2022-12-14
,SEBASTIAO,42,13,PERECIVEIS LATICINIOS,2022-12-15
,SEBASTIAO,42,10,PERECIVEIS PADARIA E CONFEITARIA,2022-12-15
,SEBASTIAO,42,1,PERECIVEIS PADARIA E CONFEITARIA,2022-12-07
,SEBASTIAO,5,4,MERCEARIA COMPLEMENTAR,2022-12-06
,SEBASTIAO,5,3,MERCEARIA COMPLEMENTAR,2022-11-14
,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2022-11-13
,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2022-11-14
,SEBASTIAO,5,1,PERECIVEIS LATICINIOS,2022-12-07
,SEBASTIAO,5,1,PERECIVEIS LATICINIOS,2022-12-15
2023-01-02,JOAO,30,3,BAZAR CASA,2022-12-31
2023-01-02,JOAO,30,1,MERCEARIA BASICA,2022-10-31
2023-01-02,JOAO,30,2,MERCEARIA BASICA,2022-11-25
2023-01-02,JOAO,30,2,MERCEARIA COMPLEMENTAR,2022-11-18
2023-01-02,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-12-18
2023-01-02,JOAO,30,4,MERCEARIA COMPLEMENTAR,2022-12-31
2023-01-02,JOAO,30,3,MERCEARIA COMPLEMENTAR,2022-08-31
2023-01-02,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-10-31
2023-01-02,JOAO,30,4,MERCEARIA COMPLEMENTAR,2022-12-04
2023-01-02,JOAO,30,2,MERCEARIA COMPLEMENTAR,2022-12-14
2023-01-02,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-12-13
2023-01-02,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-12-31
2023-01-02,JOAO,30,5,MERCEARIA COMPLEMENTAR,2022-12-14
2023-01-02,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-11-16
2023-01-02,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-11-13
2023-01-02,JOAO,30,2,MERCEARIA LIQUIDA,2022-12-28
2023-01-02,JOAO,30,6,PERECIVEIS COMPLEMENTARES,2022-12-24
